id,gap_convdate_appcreated,days_active_app,utm_source,device_model,Android_app_version,device_price_cat,grade,current_streak,max_streak,total_timespent_last7D,comp_activity,comp_news,comp_reading,submitq_attempt,submitq_accuracy,total_navigations,total_visit,freados_earned,user_category
20820a75-a3ac-4df2-992b-38324393f587,1,2,Club1BR,2018,5.7.1.6,High,Grade 4,0,1,41.6,1,0,0,0,0,46,0,100,rquvwc
20bcd91d-be64-440f-aef1-584523737d73,9,11,Club1BR,M2101K7AI,5.7.1.5,Medium,Grade 6,2,2,40.03333333,4,0,0,29,0.379310345,9,2,2400,412951
20cdb2ac-a4c8-424c-a531-d0bdf73aa204,2,3,Club1BR,CPH2239,5.7.1.6,High,Grade 4,2,3,49.06666667,2,0,0,35,0.285714286,125,3,2300,wawqhg
20ef98c9-bd86-4f26-86d5-03b827ea2cfb,14,2,Club1BR,SM-A315F,5.7.1.5,Medium,Grade 4,0,0,24.81666667,0,0,0,0,0,28,2,0,coeoak
2106dc67-5f9f-4564-bcf3-eb704e8a81d3,10,2,Club1BR,SM-A515F,5.7.1.6,High,Grade 6,0,0,10,0,0,0,0,0,2,0,0,869060
2174b6ab-566f-4a72-8285-d6a34b1eb52b,19,5,Organic,1723,5.7.1.6,Low,Senior KG,5,6,0,0,0,0,0,0,0,0,0,#N/A
217a94b2-786b-4a3d-88a7-18f8c220adc5,1036,2,Organic,XT1033,5.4.2,0,Grade 1,0,1,9.216666667,0,0,0,0,0,6,0,0,#N/A
219b1ef3-c4a3-4086-81df-4b2c67a9c672,3,1,Club1BR,AC2001,5.7.1.6,High,Grade 3,0,0,2.733333333,0,0,0,0,0,0,0,0,avcrmk
219b9c2a-5f28-492a-bc2f-f10042da7add,26,2,Club1BR,1820,5.7.1.5,Low,Grade 5,0,0,0,0,0,0,0,0,0,0,0,lcbdvv
21bef04e-5281-41de-b321-d60fa952f162,99,1,Club1BR,RMX1921,5.7.1.6,Medium,Grade 2,0,0,12.08333333,0,0,0,0,0,10,0,100,924479
21c80b04-74a7-4484-b79e-67297a628695,11,3,Club1BR,SM-A920F,5.7.1.7,High,Grade 1,0,0,0,0,0,0,0,0,0,0,0,869060
21e1772f-d925-40e5-ac36-47ee4d32b0ec,203,0,Organic,1904,5.6.1.3,Medium,Grade 2,0,0,0,0,0,0,0,0,0,0,0,#N/A
2200b794-1ee9-427d-85b6-f2bfd8430f14,10,5,Organic,LE2101,5.7.1.7,High,Grade 3,0,0,14.56666667,0,1,0,1,0,9,0,1000,#N/A
220deecf-9134-46f6-9169-74ec8eb5ec34,18,4,Club1BR,A37FW,5.7.1.6,High,Grade 2,0,1,0,0,0,0,0,0,0,0,0,znylaj
222fb056-04db-4c29-8035-beda9092e8d4,10,4,Club1BR,0,0,0,Grade 6,0,0,0.3,0,0,0,0,0,0,0,0,ftoqzy
2233aba0-511e-4f5e-b4c3-4280ccfb4ccc,22,2,Club1BR,SM-A507FN,5.7.1.6,Medium,Grade 4,0,1,17.36666667,0,0,0,0,0,18,0,300,bijwip
22583ca5-af92-4f48-a9f2-8d7a1e848bb9,8,4,Organic,CPH1937,5.7.1.6,Medium,Senior KG,0,0,10,0,0,0,0,0,8,1,0,#N/A
226de3f4-4875-49ab-b1ab-5481d28e023b,15,4,Organic,1851,5.7.1.6,Medium,Grade 1,0,0,3.85,0,0,0,0,0,8,0,100,#N/A
2279820a-93ff-465c-b5ad-da41a8481749,22,1,Organic,RMX3381,5.7.1.7,Medium,Grade 5,0,1,10,0,0,0,0,0,5,0,200,#N/A
229eccbb-6f46-48c9-97c5-fa23372c12f1,2,6,Club1BR,M2006C3MI,5.7.1.6,High,Grade 3,1,4,17.96666667,0,0,0,0,0,24,0,240,ddayqk
22ef5fb8-b817-4746-a405-9de824b865a2,242,1,Club1BR,POCO M2 PRO,5.7.1.6,Medium,Grade 3,0,0,10,0,0,0,0,0,0,0,0,kicasm
230173a4-44cb-4296-a24f-a3dc414ce2df,4,6,Club1BR,CPH1701,5.7.1.6,Medium,Grade 3,0,2,31.98333333,0,1,0,1,1,38,0,100,kxorlk
2321c014-e3cc-4c3e-8735-9940a46e17b1,2,3,Club1BR,1920,5.7.1.6,Medium,Grade 1,0,2,33.68333333,0,24,0,39,0.846153846,10,0,9490,869060
23362ea9-05da-4b2d-b3b9-91e8bad558f8,9,2,Organic,SM-A750F,5.7.1.6,Medium,Grade 3,0,0,0,0,0,0,0,0,0,0,0,#N/A
23368db7-efce-4c20-9892-8a511ad49cbf,2,1,Organic,1920,5.7.1.7,Medium,Grade 1,0,1,14.41666667,0,0,0,0,0,17,0,1770,#N/A
2350a9a9-674a-4feb-ad7a-27b256a37b76,553,1,Organic,"IPAD7,11",0,High,Grade 1,0,0,0.033333333,0,0,0,0,0,1,0,0,#N/A
236e19fd-e1c8-45bb-9948-abca640dd223,3,2,Club1BR,CPH1823,5.7.1.6,Medium,Grade 6,0,0,3.683333333,0,0,0,0,0,2,0,0,aercin
23afc169-8830-4703-b7d9-f47a34e81fa1,28,1,Club1BR,2109119DI,5.7.1.6,0,Grade 2,0,1,3.133333333,0,0,0,0,0,0,0,100,qkpbzq
23d428dc-0bfc-4cc4-97ef-571a8a9a52d6,9,5,Club1BR,CPH2219,5.7.1.6,Medium,Grade 4,0,1,9.833333333,0,0,0,4,0.75,12,0,1430,ftoqzy
24086905-a4e3-4fa8-b0eb-7fa024f4c091,1,2,Club1BR,SM-T515,5.7.1.6,Medium,Grade 4,1,1,13.98333333,3,0,0,0,0,14,0,400,ftoqzy
243163b7-2ea9-4f96-8959-2a0b556dede4,11,3,Club1BR,IF9001,5.7.1.5,0,Grade 1,0,0,0,0,0,0,0,0,0,0,0,309102
2442f6e8-6e27-4f1e-be79-582510999b79,5,4,Club1BR,SM-A507FN,5.7.1.6,Medium,Grade 1,0,1,24.03333333,0,0,0,5,0.8,12,0,1300,112064
2456bcff-6b53-43d5-8853-9e2f6fdeed00,943,4,Organic,SM-A315F,5.7.1.6,Medium,Grade 1,0,1,2.1,0,0,0,0,0,3,0,0,#N/A
2461d4d2-25e5-47bf-8617-a5cf2d3fe8f0,2,1,Club1BR,REDMI NOTE 9 PRO MAX,5.7.1.6,Medium,Grade 3,0,0,19.16666667,0,0,0,0,0,0,0,0,lknkmi
2468aa6e-35cd-462b-91af-a69fdeae155f,2,6,Club1BR,LENOVO TB-X505X,5.7.1.6,Medium,Grade 6,0,0,2.366666667,0,0,0,0,0,0,0,0,sfpsin
246ef388-9624-49c5-b90f-1cb319717518,34,3,Club1BR,SM-A205F,5.7.1.4,Medium,Grade 3,0,1,0.116666667,0,0,0,0,0,0,0,3600,anjdlp
24885e99-d2d1-48c6-8533-8d8febafa7ee,237,1,Club1BR,REDMI NOTE 4,5.7.0.3,Low,Grade 5,0,0,0,0,0,0,0,0,0,0,0,yapezc
24a74f5d-f5e8-40e2-9b95-30105d15435c,4,2,Club1BR,REDMI NOTE 9 PRO MAX,5.7.1.6,Medium,Grade 4,0,1,6.566666667,0,0,0,0,0,0,0,0,rquvwc
24b86f35-3c2b-44d8-848f-58a5eb25400a,23,2,Club1BR,0,0,0,Grade 3,0,0,0.05,0,0,0,0,0,1,0,0,kidfvj
24c8fd74-2798-4f0b-9e30-4b89e6898137,12,14,Organic,CPH2213,5.7.1.5,High,Grade 4,0,0,2.666666667,1,0,0,0,0,17,0,0,#N/A
24d0e964-538e-4860-9831-6f5b477384dc,2,3,Organic,CPH2251,5.7.1.6,High,Grade 2,1,3,20,0,0,0,5,0.6,3,1,550,#N/A
24d52d15-994d-48ca-a383-23b85ae8eabe,3,7,Club1BR,M2101K7BI,5.7.1.7,Medium,Grade 5,9,9,21.95,0,0,0,0,0,23,0,680,115840
24e9fafe-4ed0-4a17-95ba-73d872bd7a5b,1,2,Club1BR,RMX1971,5.7.1.6,Medium,Grade 4,0,1,9.166666667,0,0,0,0,0,7,0,100,znylaj
25093e3f-87ab-449b-ae18-248f7fd6f343,10,2,Organic,SM-M317F,5.7.1.5,Medium,Grade 1,0,0,4.183333333,0,0,0,0,0,0,0,0,#N/A
250d5dc6-377e-438f-b272-d908144166ac,15,16,Organic,RMX3151,5.7.1.7,Medium,Grade 3,8,8,37.05,0,0,0,0,0,9,0,1240,#N/A
252ac0cc-610f-48f6-b1f9-f61305500e71,17,1,Club1BR,SM-E625F,5.7.1.5,High,Grade 2,0,0,10,0,0,0,0,0,5,0,0,963192
255a5c40-221a-45c1-96d8-f38c33070b23,586,0,Organic,CPH1901,5.4.2,Medium,Grade 1,0,1,0,0,0,0,0,0,0,0,0,#N/A
25677532-547f-4d60-9b8e-dd2f72653216,226,5,Club1BR,SM-A127F,5.7.1.6,Medium,Grade 2,0,3,57.18333333,1,0,0,12,0.333333333,37,0,1320,20284
25a471c4-61e3-4edf-9d87-f871cf2ac8d6,11,9,Club1BR,SM-E225F,5.7.1.6,Medium,Grade 6,0,3,12.73333333,0,0,0,0,0,9,0,180,ftoqzy
25c7d381-6065-44e9-9012-c553aac5203d,693,4,Club1BR,M2003J15SC,5.7.1.6,Medium,Grade 4,1,1,10,0,0,0,0,0,0,0,100,933095
2628e88c-189d-432f-8dbd-6abfa594b3ad,4,4,Organic,SM-F127G,5.7.1.6,High,Grade 2,0,1,22.35,1,0,0,0,0,46,1,0,#N/A
262cf937-7844-497c-8620-d2074c31810f,3,4,Organic,SM-A315F,5.7.1.6,Medium,Grade 4,0,0,10.4,0,0,0,0,0,20,0,100,#N/A
262e46f7-8167-49b9-87ec-e6f223fe62ea,9,1,Club1BR,V2059,5.7.1.6,Medium,Grade 5,0,0,10,0,0,0,0,0,7,0,0,avcrmk
2659c373-25e3-4e6a-af40-42fccc161a64,1,2,Club1BR,1920,5.7.0.1,Medium,Grade 3,0,0,6.883333333,0,0,0,0,0,26,0,0,849515
26852e86-450c-4e3e-82f7-0f008520b755,68,1,Club1BR,SM-M127G,5.7.1.5,Low,Grade 4,0,0,0.666666667,0,0,0,0,0,5,0,0,qmrcac
26b1bb10-b7b1-42d0-b970-393b8d40e88e,2,2,Organic,REDMI NOTE 8 PRO,5.7.1.6,Medium,Grade 2,0,2,12.91666667,0,0,0,0,0,0,0,1200,#N/A
26f419ac-a9ef-4387-b24f-7c667187496f,44,1,Organic,CPH1803,5.7.1.4,Low,Grade 1,0,0,0,0,0,0,0,0,0,0,0,#N/A
270493c7-e871-4015-86fd-6ecce2869bd9,676,4,Club1BR,M2004J19C,5.7.1.5,Low,Grade 4,0,1,1.883333333,0,0,0,0,0,16,0,0,gvyczw
2716eb9c-a680-4fed-9fa7-cdd7c0d1bbe3,629,2,Club1BR,1907,5.7.1.5,Medium,Grade 1,0,0,0,0,0,0,0,0,0,0,200,xcwzgv
273b929d-afab-4a1e-96bc-ad775d34b70f,23,3,Club1BR,SM-A305F,5.7.1.5,Medium,Grade 3,0,0,0.716666667,0,0,0,0,0,2,0,0,mqqutx
275954cc-b1ca-45de-8f9d-42538500140a,2,2,Organic,REDMI NOTE 8 PRO,5.7.1.6,Medium,Grade 3,0,1,8.483333333,0,0,0,4,0.25,12,0,250,#N/A
275adfb2-59ac-45ca-bbd0-a97359f7bda1,1,2,Club1BR,1933,5.7.1.6,High,Grade 3,0,1,23.88333333,0,0,0,3,0.666666667,30,0,550,ftoqzy
276e983a-80fb-42e7-b9c4-069206e0fa89,2,3,Club1BR,SM-J250F,5.7.1.6,High,Grade 6,1,3,37.81666667,0,0,0,0,0,27,1,1330,wawqhg
27857b7b-2546-4636-a0c9-ccdd7a1a0d3b,20,3,Club1BR,0,0,0,Grade 1,0,1,37.75,0,0,0,3,1,15,1,1790,bwnuwp
27c11af1-be53-43a4-890d-3282c01532cb,3,1,Club1BR,REDMI NOTE 9 PRO MAX,5.7.1.6,Medium,Grade 2,0,1,20.21666667,3,0,0,15,0.333333333,24,0,1060,ddayqk
27c72d09-84fa-4635-94bd-dfaf348f1f63,3,2,Club1BR,SM-A750F,5.7.1.6,Medium,Grade 3,0,0,12.3,0,0,0,0,0,21,0,0,lknkmi
27c8d785-0064-480d-a1ac-ebd8fd5a9062,3,4,Club1BR,REDMI NOTE 8 PRO,5.7.1.6,Medium,Grade 4,0,0,42.35,0,0,0,0,0,54,2,0,xrgoup
27ef61c4-f6fa-4ca5-b4a5-fd142bed3947,8,3,Organic,HD1901,5.7.1.5,High,Grade 6,0,0,0.716666667,0,0,0,0,0,0,0,0,#N/A
2804220a-6d44-4708-a0b3-a4983f5e0ea7,15,4,Organic,REDMI NOTE 7 PRO,5.7.1.6,Medium,Grade 3,0,1,16.5,0,0,0,5,0.2,12,0,920,#N/A
28453cd5-fd3c-4369-8b01-70f2e3e916fb,36,4,Organic,M2006C3LII,5.7.1.5,Low,Grade 2,0,0,0.166666667,0,0,0,0,0,0,0,0,#N/A
28689280-2edf-41b8-87cc-6cce3ba95cf3,1048,1,Organic,"IPHONE12,5",0,High,Grade 1,0,1,6,0,0,0,0,0,18,0,400,#N/A
2875cbfd-aa53-44a4-b236-cb1a48924d14,15,8,Club1BR,SM-A507FN,5.7.1.6,Medium,Grade 6,0,0,3.95,0,0,0,0,0,0,0,1000,bijwip
2895be8e-0083-47b5-a083-31c4c65f58b4,2,1,Club1BR,1935,5.7.1.6,Medium,Grade 4,0,0,20,0,0,0,0,0,1,0,0,jlvmek
2899bd29-c42c-47f1-bdfe-bb74bba7daa3,13,3,Organic,A37FW,5.7.1.6,High,Grade 4,3,3,1.85,2,0,0,3,0.333333333,2,0,150,#N/A
28b0ab4c-b780-41ca-9d7a-e5d156c646fd,2,6,Organic,1726,5.7.1.6,Medium,Grade 3,1,2,16.68333333,1,0,0,0,0,20,0,210,#N/A
28dc213e-9e0c-4714-8367-878c2d415ea1,88,5,Club1BR,0,0,0,Grade 4,0,0,0,0,0,0,0,0,0,0,0,849515
29014410-adf4-4b9c-9854-e50dce23ba65,23,4,Organic,IN2011,5.7.1.6,High,Grade 1,0,1,23.9,0,0,0,0,0,0,0,0,#N/A
291efdfe-f0ef-4861-800d-e4dd42b13c87,8,3,Club1BR,CPH2321,5.7.1.7,Medium,Grade 1,0,0,18.06666667,0,0,0,4,1,2,0,0,avcrmk
293c6bd7-b685-41b4-8680-12bbcf0cc0e0,5,2,Organic,REDMI NOTE 7S,5.7.1.6,Low,Grade 4,0,0,2.733333333,0,0,0,0,0,4,0,0,#N/A
294ce35c-841e-42ff-8f75-df884fe0daa0,13,1,Organic,CPH1803,5.7.1.5,Low,Grade 5,0,0,0,0,0,0,0,0,0,0,0,#N/A
294e30b8-c28a-4f93-961d-972ba4215f65,15,3,Club1BR,V2050,5.7.1.6,High,Grade 2,0,0,7.75,0,0,0,0,0,7,0,0,869060
296527d7-02e3-4428-aa1e-5f5a8a3341a9,12,3,Organic,SM-G950F,5.7.1.6,High,Grade 2,0,0,0,0,0,0,0,0,0,0,200,#N/A
2968d2bd-7070-4037-a297-565a3a99bf57,6,2,Club1BR,V2109,5.7.1.6,Medium,Grade 3,0,0,2.35,0,0,0,0,0,1,0,0,645198
296ff14e-ef21-4923-8be9-678b744e79da,57,0,Organic,CPH2285,5.7.1.6,High,Senior KG,0,0,0,0,0,0,0,0,0,0,0,#N/A
2973f45d-dac6-43e6-b9cd-43ce7ed1f3f1,21,0,Club1BR,V2022,5.7.1.7,High,Grade 2,0,0,0,0,0,0,0,0,0,0,0,kidfvj
2989edef-f4ed-4413-93ad-6f3b3a0f0fd4,37,1,Club1BR,1933,5.7.1.6,High,Grade 5,2,2,11.91666667,0,0,0,14,0.5,12,1,2500,849515
298bee9f-aefa-4157-8b0f-1d3463d2016a,2,2,Club1BR,AC2001,5.7.1.7,High,Grade 2,1,2,22.35,0,0,0,0,0,26,0,350,ynivfn
29bab8bf-1b77-4f07-a106-688f03a129b7,4,2,Organic,1915,5.7.1.6,Medium,Grade 4,0,1,15.18333333,0,0,0,0,0,64,2,100,#N/A
